File,NEF,TIFF,Date Created,Date Modified,File Size,Image Size,Date Shot,Time Zone and Date,Image Quality,Artist,Copyright,Image Comment,Device,Lens,Focal Length,Focus Mode,AF-Area Mode,VR,AF Fine Tune,Aperture,Shutter Speed,Exposure Mode,Exposure Comp.,Exposure Tuning,Metering,ISO Sensitivity,Flash Device,Flash Sync Mode,Flash Mode,White Balance,Color Space,High ISO NR,Long Exposure NR,Active D-Lighting,Image Authentication,Vignette Control,Auto Distortion Control,Picture Control,Base,Quick Adjust,Sharpening,Contrast,Brightness,Saturation,Hue,Filter Effects,Toning,Optimize Image,Color Mode,Tone Comp.,Hue Adjustment,Saturation,Sharpening,Latitude,Longitude,Altitude,Altitude Reference,Heading,UTC,Map Datum,Scene Mode,Keywords
r9b9e638bt,http://193.205.194.113/RAISE/NEF/r9b9e638bt.NEF,http://193.205.194.113/RAISE/TIFF/r9b9e638bt.TIF,9/20/2014 22:55,2/17/2012 9:29,10.7 MB,L (4288 x 2848),29:30.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/3.5,1/30s,Aperture Priority,0EV,,Matrix,ISO 640,,,,"Cool-white fluorescent, A1, G1",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,Indoor; buildings
r9ba46a56t,http://193.205.194.113/RAISE/NEF/r9ba46a56t.NEF,http://193.205.194.113/RAISE/TIFF/r9ba46a56t.TIF,9/21/2014 7:56,1/26/2013 9:57,25.2 MB,L (4928 x 3264),57:03.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/11,1/80s,Aperture Priority,+0.7EV,,Spot,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,2,0,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r9baa14f3t,http://193.205.194.113/RAISE/NEF/r9baa14f3t.NEF,http://193.205.194.113/RAISE/TIFF/r9baa14f3t.TIF,9/20/2014 18:13,8/23/2012 12:06,21.5 MB,L (4928 x 3264),06:21.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,62mm,AF-A,Auto,ON,OFF,f/4.8,1/125s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, A3, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,0,1,,,,,,,,,,,,,,,,,outdoor; people
r9bb8cdddt,http://193.205.194.113/RAISE/NEF/r9bb8cdddt.NEF,http://193.205.194.113/RAISE/TIFF/r9bb8cdddt.TIF,9/20/2014 23:12,2/18/2012 7:03,10.8 MB,L (4288 x 2848),03:41.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,22mm,AF-A,Auto,ON,,f/3.8,1/30s,Aperture Priority,0EV,,Matrix,ISO 1000,,,,"Cool-white fluorescent, A1, G1",Adobe RGB,ON (Normal),OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,Indoor
r9bc3bfbet,http://193.205.194.113/RAISE/NEF/r9bc3bfbet.NEF,http://193.205.194.113/RAISE/TIFF/r9bc3bfbet.TIF,9/20/2014 21:38,1/2/2012 1:27,22.4 MB,L (4928 x 3264),27:33.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,95mm,AF-A,Auto,ON,OFF,f/10,1/800s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Shade, B3, M1",sRGB,ON (Low),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,0,2,1,,,,,,,,,,,,,,,,,landscape; outdoor
r9bceb05ft,http://193.205.194.113/RAISE/NEF/r9bceb05ft.NEF,http://193.205.194.113/RAISE/TIFF/r9bceb05ft.TIF,9/20/2014 22:34,7/19/2014 7:46,22.5 MB,L (4928 x 3264),46:36.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,"Dynamic, 21 points",ON,OFF,f/18,1/125s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,6,1,1,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r9be5b105t,http://193.205.194.113/RAISE/NEF/r9be5b105t.NEF,http://193.205.194.113/RAISE/TIFF/r9be5b105t.TIF,9/20/2014 18:22,1/11/2014 12:40,17.8 MB,L (4928 x 3264),40:50.3,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,Manual,Single,ON,OFF,f/3.5,1/4s,Manual,0EV,,Matrix,ISO 1250,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,0,0,0,,,,,,,,,,,,,,,,,Indoor; objects
r9beb7bd8t,http://193.205.194.113/RAISE/NEF/r9beb7bd8t.NEF,http://193.205.194.113/RAISE/TIFF/r9beb7bd8t.TIF,9/20/2014 21:32,1/1/2012 7:49,21.6 MB,L (4928 x 3264),49:33.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/4,1/4000s,Aperture Priority,0EV,,Matrix,ISO 800,,,,"Shade, B2, G2",sRGB,ON (Low),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,0,2,1,,,,,,,,,,,,,,,,,landscape; outdoor
r9bee0ed6t,http://193.205.194.113/RAISE/NEF/r9bee0ed6t.NEF,http://193.205.194.113/RAISE/TIFF/r9bee0ed6t.TIF,9/20/2014 23:27,2/19/2012 7:08,9.98 MB,L (4288 x 2848),08:18.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/8,1/800s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,buildings; outdoor; people
r9bf99976t,http://193.205.194.113/RAISE/NEF/r9bf99976t.NEF,http://193.205.194.113/RAISE/TIFF/r9bf99976t.TIF,9/21/2014 12:40,9/22/2013 11:17,21.9 MB,L (4928 x 3264),17:45.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/9,1/125s,,0EV,,Matrix,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,Shutter Priority,landscape; outdoor
r9c0563ddt,http://193.205.194.113/RAISE/NEF/r9c0563ddt.NEF,http://193.205.194.113/RAISE/TIFF/r9c0563ddt.TIF,9/20/2014 18:42,8/7/2012 13:02,19.1 MB,L (4928 x 3264),02:10.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/16,1/160s,Manual,0EV,,Spot,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,8,0,0,-1,-2,,,,,,,,,,,,,,,,,landscape; outdoor
r9c0a4b78t,http://193.205.194.113/RAISE/NEF/r9c0a4b78t.NEF,http://193.205.194.113/RAISE/TIFF/r9c0a4b78t.TIF,9/20/2014 16:18,9/24/2011 9:09,19.8 MB,L (4928 x 3264),09:20.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,26mm,AF-A,Auto,ON,OFF,f/3.8,1/80s,Manual,0EV,,Matrix,ISO 250,,,,"Cloudy, A2, G1",sRGB,ON (Low),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,9,2,0,2,1,,,,,,,,,,,,,,,,,Indoor; objects
r9c134904t,http://193.205.194.113/RAISE/NEF/r9c134904t.NEF,http://193.205.194.113/RAISE/TIFF/r9c134904t.TIF,9/21/2014 3:09,5/4/2014 13:40,19.3 MB,L (4928 x 3264),40:56.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/3.5,1/30s,Aperture Priority,0EV,,Matrix,ISO 1000,,,,"Shade, B1, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,6,0,1,1,1,,,,,,,,,,,,,,,,,Indoor; buildings
r9c31852et,http://193.205.194.113/RAISE/NEF/r9c31852et.NEF,http://193.205.194.113/RAISE/TIFF/r9c31852et.TIF,9/21/2014 0:41,6/8/2014 8:49,20.6 MB,L (4928 x 3264),49:34.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,20mm,Manual,Single,ON,OFF,f/18,1/125s,Aperture Priority,0EV,,Matrix,ISO 250,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,6,0,1,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r9c3f9caet,http://193.205.194.113/RAISE/NEF/r9c3f9caet.NEF,http://193.205.194.113/RAISE/TIFF/r9c3f9caet.TIF,9/20/2014 20:31,8/19/2012 14:58,19.9 MB,L (4928 x 3264),58:21.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/5.6,1/125s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,0,-1,0,,,,,,,,,,,,,,,,,buildings; outdoor; people
r9c4179fft,http://193.205.194.113/RAISE/NEF/r9c4179fft.NEF,http://193.205.194.113/RAISE/TIFF/r9c4179fft.TIF,9/20/2014 15:29,11/7/2011 16:39,19.8 MB,L (4928 x 3264),39:00.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,82mm,AF-A,Auto,ON,OFF,f/5,1/8s,Aperture Priority,0EV,,Matrix,ISO 800,,,,"Direct sunlight, 0, 0",sRGB,ON (Low),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,0,1,1,,,,,,,,,,,,,,,,,Indoor; objects
r9c44b292t,http://193.205.194.113/RAISE/NEF/r9c44b292t.NEF,http://193.205.194.113/RAISE/TIFF/r9c44b292t.TIF,9/20/2014 23:25,2/19/2012 6:32,10.4 MB,L (4288 x 2848),32:12.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,105mm,AF-A,Auto,ON,,f/8,1/640s,Aperture Priority,0EV,,Matrix,ISO 250,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,outdoor
r9c4972cbt,http://193.205.194.113/RAISE/NEF/r9c4972cbt.NEF,http://193.205.194.113/RAISE/TIFF/r9c4972cbt.TIF,9/21/2014 8:29,7/27/2013 8:42,20.0 MB,L (4928 x 3264),42:01.3,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/3.5,1/60s,Aperture Priority,0EV,,Matrix,ISO 1000,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,,Indoor; buildings
r9c50871at,http://193.205.194.113/RAISE/NEF/r9c50871at.NEF,http://193.205.194.113/RAISE/TIFF/r9c50871at.TIF,9/20/2014 18:15,1/11/2014 10:01,18.9 MB,L (4928 x 3264),01:31.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/3.5,1/30s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,0,0,0,,,,,,,,,,,,,,,,,objects; outdoor
r9c583312t,http://193.205.194.113/RAISE/NEF/r9c583312t.NEF,http://193.205.194.113/RAISE/TIFF/r9c583312t.TIF,9/20/2014 21:41,1/21/2012 5:05,11.1 MB,L (4288 x 2848),05:53.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/3.5,1/2500s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Auto, A5, G1",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,2,5,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,outdoor
r9c64b4b2t,http://193.205.194.113/RAISE/NEF/r9c64b4b2t.NEF,http://193.205.194.113/RAISE/TIFF/r9c64b4b2t.TIF,9/20/2014 18:15,1/11/2014 10:05,19.3 MB,L (4928 x 3264),05:09.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/3.5,1/40s,Aperture Priority,0EV,,Matrix,ISO 1250,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,0,0,0,,,,,,,,,,,,,,,,,Indoor; objects
r9c7046dft,http://193.205.194.113/RAISE/NEF/r9c7046dft.NEF,http://193.205.194.113/RAISE/TIFF/r9c7046dft.TIF,9/21/2014 0:38,5/14/2012 13:35,10.7 MB,L (4288 x 2848),35:13.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/9,1/160s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[VI] VIVID,[VI] VIVID,-,6,Active D-Lighting,Active D-Lighting,3,2,,,,,,,,,,,,,,,,,buildings; outdoor
r9c7a5b10t,http://193.205.194.113/RAISE/NEF/r9c7a5b10t.NEF,http://193.205.194.113/RAISE/TIFF/r9c7a5b10t.TIF,9/21/2014 10:01,5/11/2013 7:19,17.7 MB,L (4928 x 3264),19:10.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,150mm,AF-A,Dynamic,ON,OFF,f/8,1/100s,,0EV,,Matrix,ISO 320,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,Manual,nature; outdoor
r9c83de54t,http://193.205.194.113/RAISE/NEF/r9c83de54t.NEF,http://193.205.194.113/RAISE/TIFF/r9c83de54t.TIF,9/20/2014 16:02,8/27/2012 12:05,10.4 MB,L (4288 x 2848),05:30.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/4,1/200s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[LS] Landscape,[LS] Landscape,-,6,Active D-Lighting,Active D-Lighting,1,1,,,,,,,,,,,,,,,,,buildings; outdoor
r9c89e31bt,http://193.205.194.113/RAISE/NEF/r9c89e31bt.NEF,http://193.205.194.113/RAISE/TIFF/r9c89e31bt.TIF,9/21/2014 0:20,6/8/2014 7:49,19.9 MB,L (4928 x 3264),49:40.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,Manual,Single,ON,OFF,f/16,1/160s,Aperture Priority,0EV,,Matrix,ISO 250,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,6,0,1,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r9c8bd24et,http://193.205.194.113/RAISE/NEF/r9c8bd24et.NEF,http://193.205.194.113/RAISE/TIFF/r9c8bd24et.TIF,9/20/2014 19:46,8/13/2012 11:42,17.6 MB,L (4928 x 3264),42:30.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-A,Auto,ON,OFF,f/14,1/160s,Manual,0EV,,Spot,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,-1,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r9c8e99d8t,http://193.205.194.113/RAISE/NEF/r9c8e99d8t.NEF,http://193.205.194.113/RAISE/TIFF/r9c8e99d8t.TIF,9/20/2014 18:19,8/24/2012 8:14,19.5 MB,L (4928 x 3264),14:49.3,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,26mm,AF-A,Auto,ON,OFF,f/10,1/100s,Manual,0EV,,Matrix,ISO 250,,,,"Cloudy, A3, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,0,1,,,,,,,,,,,,,,,,,buildings; outdoor
r9c93602ct,http://193.205.194.113/RAISE/NEF/r9c93602ct.NEF,http://193.205.194.113/RAISE/TIFF/r9c93602ct.TIF,9/21/2014 10:20,10/4/2013 11:43,21.5 MB,L (4928 x 3264),43:46.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,24mm,Manual,Single,ON,OFF,f/9,1/250s,,0EV,,Matrix,ISO 500,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,Aperture Priority,landscape; outdoor
r9c95ce63t,http://193.205.194.113/RAISE/NEF/r9c95ce63t.NEF,http://193.205.194.113/RAISE/TIFF/r9c95ce63t.TIF,9/20/2014 21:43,7/15/2012 10:40,10.6 MB,L (4288 x 2848),40:04.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,105mm,AF-A,Auto,ON,,f/6.3,1/320s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[VI] VIVID,[VI] VIVID,-,6,Active D-Lighting,Active D-Lighting,3,2,,,,,,,,,,,,,,,,,outdoor; people
r9c95ed7bt,http://193.205.194.113/RAISE/NEF/r9c95ed7bt.NEF,http://193.205.194.113/RAISE/TIFF/r9c95ed7bt.TIF,9/21/2014 11:14,10/27/2013 8:15,20.3 MB,L (4928 x 3264),15:41.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,60mm,AF-A,Dynamic,ON,OFF,f/14,1/60s,,0EV,,Matrix,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,Aperture Priority,nature; outdoor
r9c98d796t,http://193.205.194.113/RAISE/NEF/r9c98d796t.NEF,http://193.205.194.113/RAISE/TIFF/r9c98d796t.TIF,9/20/2014 20:09,8/26/2012 8:44,19.0 MB,L (4928 x 3264),44:05.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,48mm,AF-A,Auto,ON,OFF,f/14,1/100s,Manual,0EV,,Matrix,ISO 250,,,,"Cloudy, A3, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,0,1,,,,,,,,,,,,,,,,,landscape; outdoor
r9c9ee130t,http://193.205.194.113/RAISE/NEF/r9c9ee130t.NEF,http://193.205.194.113/RAISE/TIFF/r9c9ee130t.TIF,9/20/2014 19:47,8/13/2012 11:54,18.4 MB,L (4928 x 3264),54:53.3,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-A,Auto,ON,OFF,f/10,1/400s,Manual,0EV,,Spot,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,-1,1,0,0,,,,,,,,,,,,,,,,,outdoor
r9ca98682t,http://193.205.194.113/RAISE/NEF/r9ca98682t.NEF,http://193.205.194.113/RAISE/TIFF/r9ca98682t.TIF,9/21/2014 0:48,4/21/2012 3:56,8.58 MB,L (4288 x 2848),56:11.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/13,1/250s,Aperture Priority,+1.7EV,,Matrix,ISO 250,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[VI] VIVID,[VI] VIVID,-,6,Active D-Lighting,Active D-Lighting,3,2,,,,,,,,,,,,,,,,,landscape; outdoor
r9cb9e3fdt,http://193.205.194.113/RAISE/NEF/r9cb9e3fdt.NEF,http://193.205.194.113/RAISE/TIFF/r9cb9e3fdt.TIF,9/21/2014 3:05,5/3/2014 11:41,22.0 MB,L (4928 x 3264),41:08.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/6.3,1/1250s,Aperture Priority,0EV,,Matrix,ISO 250,,,,"Cloudy, A1, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,5,0,1,1,0,,,,,,,,,,,,,,,,,outdoor
r9cde4bfct,http://193.205.194.113/RAISE/NEF/r9cde4bfct.NEF,http://193.205.194.113/RAISE/TIFF/r9cde4bfct.TIF,9/20/2014 22:59,2/17/2012 11:02,10.9 MB,L (4288 x 2848),02:55.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/3.5,1/200s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,Indoor
r9cea70eat,http://193.205.194.113/RAISE/NEF/r9cea70eat.NEF,http://193.205.194.113/RAISE/TIFF/r9cea70eat.TIF,9/20/2014 16:15,4/11/2014 11:16,17.8 MB,L (4928 x 3264),16:07.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-A,Dynamic,ON,OFF,f/5.6,1/80s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,5,0,1,-1,0,,,,,,,,,,,,,,,,,nature; outdoor
r9ceb0612t,http://193.205.194.113/RAISE/NEF/r9ceb0612t.NEF,http://193.205.194.113/RAISE/TIFF/r9ceb0612t.TIF,9/20/2014 20:45,12/9/2012 8:38,10.7 MB,L (4288 x 2848),38:22.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,48mm,AF-A,Auto,ON,,f/5.6,1/400s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[LS] Landscape,[LS] Landscape,-,7,Active D-Lighting,Active D-Lighting,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r9cf1c9f7t,http://193.205.194.113/RAISE/NEF/r9cf1c9f7t.NEF,http://193.205.194.113/RAISE/TIFF/r9cf1c9f7t.TIF,9/20/2014 15:49,9/17/2011 7:33,18.8 MB,L (4928 x 3264),33:08.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/5.6,1/50s,Manual,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Low),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,9,2,0,3,1,,,,,,,,,,,,,,,,,buildings; outdoor; people
r9cf5aaf9t,http://193.205.194.113/RAISE/NEF/r9cf5aaf9t.NEF,http://193.205.194.113/RAISE/TIFF/r9cf5aaf9t.TIF,9/20/2014 15:51,4/11/2014 9:36,17.3 MB,L (4928 x 3264),36:08.3,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-A,Dynamic,ON,OFF,f/10,1/320s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,5,0,1,-1,0,,,,,,,,,,,,,,,,,nature; outdoor
